F01-F99;F80-F89;F89  Unspecified disorder of psychological development;F89 ; Unspecified disorder of psychological development
F01-F99;F90-F98;F90  Attention-deficit hyperactivity disorders;F90 ; Attention-deficit hyperactivity disorders
F01-F99;F90-F98;F91  Conduct disorders;F91 ; Conduct disorders
F01-F99;F90-F98;F92  Mixed disorders of conduct and emotions;F92; Mixed disorders of conduct and emotions
F01-F99;F90-F98;F93  Emotional disorders with onset specific to childhood;F93 ; Emotional disorders with onset specific to childhood
F01-F99;F90-F98;F94  Disorders of social functioning with onset specific to childhood and adolescence;F94 ; Disorders of social functioning with onset specific to childhood and adolescence
F01-F99;F90-F98;F95  Tic disorder;F95 ; Tic disorder
F01-F99;F90-F98;F98  Other behavioral and emotional disorders with onset usually occurring in childhood and adolescence;F98 ; Other behavioral and emotional disorders with onset usually occurring in childhood and adolescence
F01-F99;F99-F99;F99  Mental disorder, not otherwise specified;F99 ; Mental disorder, not otherwise specified
G00-G99;G00-G09;G00  Bacterial meningitis, not elsewhere classified;G00 ; Bacterial meningitis, not elsewhere classified
G00-G99;G00-G09;G01  Meningitis in bacterial diseases classified elsewhere;G01 ; Meningitis in bacterial diseases classified elsewhere
G00-G99;G00-G09;G02  Meningitis in other infectious and parasitic diseases classified elsewhere;G02 ; Meningitis in other infectious and parasitic diseases classified elsewhere
G00-G99;G00-G09;G03  Meningitis due to other and unspecified causes;G03 ; Meningitis due to other and unspecified causes
G00-G99;G00-G09;G04  Encephalitis, myelitis and encephalomyelitis;G04 ; Encephalitis, myelitis and encephalomyelitis
G00-G99;G00-G09;G05  Encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere;G05 ; Encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere
G00-G99;G00-G09;G06  Intracranial and intraspinal abscess and granuloma;G06 ; Intracranial and intraspinal abscess and granuloma
G00-G99;G00-G09;G07  Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere;G07 ; Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere
G00-G99;G00-G09;G08  Intracranial and intraspinal phlebitis and thrombophlebitis;G08 ; Intracranial and intraspinal phlebitis and thrombophlebitis
G00-G99;G00-G09;G09  Sequelae of inflammatory diseases of central nervous system;G09 ; Sequelae of inflammatory diseases of central nervous system
G00-G99;G10-G14;G10  Huntington's disease;G10 ; Huntington's disease
G00-G99;G10-G14;G11  Hereditary ataxia;G11 ; Hereditary ataxia
G00-G99;G10-G14;G12  Spinal muscular atrophy and related syndromes;G12 ; Spinal muscular atrophy and related syndromes
G00-G99;G10-G14;G13  Systemic atrophies primarily affecting central nervous system in diseases classified elsewhere;G13 ; Systemic atrophies primarily affecting central nervous system in diseases classified elsewhere
G00-G99;G10-G14;G14  Postpolio syndrome;G14 ; Postpolio syndrome
G00-G99;G20-G26;G20  Parkinson's disease;G20 ; Parkinson's disease
G00-G99;G20-G26;G21  Secondary parkinsonism;G21 ; Secondary parkinsonism
G00-G99;G20-G26;G22  Parkinsonism in diseases classified elsewhere;G22; Parkinsonism in diseases classified elsewhere
G00-G99;G20-G26;G23  Other degenerative diseases of basal ganglia;G23 ; Other degenerative diseases of basal ganglia
G00-G99;G20-G26;G24  Dystonia;G24 ; Dystonia
G00-G99;G20-G26;G25  Other extrapyramidal and movement disorders;G25 ; Other extrapyramidal and movement disorders
G00-G99;G20-G26;G26  Extrapyramidal and movement disorders in diseases classified elsewhere;G26 ; Extrapyramidal and movement disorders in diseases classified elsewhere
G00-G99;G30-G32;G30  Alzheimer's disease;G30 ; Alzheimer's disease
G00-G99;G30-G32;G31  Other degenerative diseases of nervous system, not elsewhere classified;G31 ; Other degenerative diseases of nervous system, not elsewhere classified
G00-G99;G30-G32;G32  Other degenerative disorders of nervous system in diseases classified elsewhere;G32 ; Other degenerative disorders of nervous system in diseases classified elsewhere
G00-G99;G35-G37;G35  Multiple sclerosis;G35 ; Multiple sclerosis
G00-G99;G35-G37;G36  Other acute disseminated demyelination;G36 ; Other acute disseminated demyelination
G00-G99;G35-G37;G37  Other demyelinating diseases of central nervous system;G37 ; Other demyelinating diseases of central nervous system
G00-G99;G40-G47;G40  Epilepsy and recurrent seizures;G40 ; Epilepsy and recurrent seizures
G00-G99;G40-G47;G41  Status epilepticus;G41; Status epilepticus
G00-G99;G40-G47;G43  Migraine;G43 ; Migraine
G00-G99;G40-G47;G44  Other headache syndromes;G44 ; Other headache syndromes
G00-G99;G40-G47;G45  Transient cerebral ischemic attacks and related syndromes;G45 ; Transient cerebral ischemic attacks and related syndromes
G00-G99;G40-G47;G46  Vascular syndromes of brain in cerebrovascular diseases;G46 ; Vascular syndromes of brain in cerebrovascular diseases
G00-G99;G40-G47;G47  Sleep disorders;G47 ; Sleep disorders
G00-G99;G50-G59;G50  Disorders of trigeminal nerve;G50 ; Disorders of trigeminal nerve
G00-G99;G50-G59;G51  Facial nerve disorders;G51 ; Facial nerve disorders
G00-G99;G50-G59;G52  Disorders of other cranial nerves;G52 ; Disorders of other cranial nerves
G00-G99;G50-G59;G53  Cranial nerve disorders in diseases classified elsewhere;G53 ; Cranial nerve disorders in diseases classified elsewhere
G00-G99;G50-G59;G54  Nerve root and plexus disorders;G54 ; Nerve root and plexus disorders
G00-G99;G50-G59;G55  Nerve root and plexus compressions in diseases classified elsewhere;G55 ; Nerve root and plexus compressions in diseases classified elsewhere
G00-G99;G50-G59;G56  Mononeuropathies of upper limb;G56 ; Mononeuropathies of upper limb
G00-G99;G50-G59;G57  Mononeuropathies of lower limb;G57 ; Mononeuropathies of lower limb
G00-G99;G50-G59;G58  Other mononeuropathies;G58 ; Other mononeuropathies
G00-G99;G50-G59;G59  Mononeuropathy in diseases classified elsewhere;G59 ; Mononeuropathy in diseases classified elsewhere
G00-G99;G60-G65;G60  Hereditary and idiopathic neuropathy;G60 ; Hereditary and idiopathic neuropathy
G00-G99;G60-G65;G61  Inflammatory polyneuropathy;G61 ; Inflammatory polyneuropathy
G00-G99;G60-G65;G62  Other and unspecified polyneuropathies;G62 ; Other and unspecified polyneuropathies
G00-G99;G60-G65;G63  Polyneuropathy in diseases classified elsewhere;G63 ; Polyneuropathy in diseases classified elsewhere
G00-G99;G60-G65;G64  Other disorders of peripheral nervous system;G64 ; Other disorders of peripheral nervous system
G00-G99;G60-G65;G65  Sequelae of inflammatory and toxic polyneuropathies;G65 ; Sequelae of inflammatory and toxic polyneuropathies
G00-G99;G70-G73;G70  Myasthenia gravis and other myoneural disorders;G70 ; Myasthenia gravis and other myoneural disorders
G00-G99;G70-G73;G71  Primary disorders of muscles;G71 ; Primary disorders of muscles
G00-G99;G70-G73;G72  Other and unspecified myopathies;G72 ; Other and unspecified myopathies
G00-G99;G70-G73;G73  Disorders of myoneural junction and muscle in diseases classified elsewhere;G73 ; Disorders of myoneural junction and muscle in diseases classified elsewhere
G00-G99;G80-G83;G80  Cerebral palsy;G80 ; Cerebral palsy
G00-G99;G80-G83;G81  Hemiplegia and hemiparesis;G81 ; Hemiplegia and hemiparesis
G00-G99;G80-G83;G82  Paraplegia (paraparesis) and quadriplegia (quadriparesis);G82 ; Paraplegia (paraparesis) and quadriplegia (quadriparesis)
G00-G99;G80-G83;G83  Other paralytic syndromes;G83 ; Other paralytic syndromes
G00-G99;G89-G99;G89  Pain, not elsewhere classified;G89 ; Pain, not elsewhere classified
G00-G99;G89-G99;G90  Disorders of autonomic nervous system;G90 ; Disorders of autonomic nervous system
G00-G99;G89-G99;G91  Hydrocephalus;G91 ; Hydrocephalus
G00-G99;G89-G99;G92  Toxic encephalopathy;G92 ; Toxic encephalopathy
G00-G99;G89-G99;G93  Other disorders of brain;G93 ; Other disorders of brain
G00-G99;G89-G99;G94  Other disorders of brain in diseases classified elsewhere;G94 ; Other disorders of brain in diseases classified elsewhere
G00-G99;G89-G99;G95  Other and unspecified diseases of spinal cord;G95 ; Other and unspecified diseases of spinal cord
G00-G99;G89-G99;G96  Other disorders of central nervous system;G96 ; Other disorders of central nervous system
G00-G99;G89-G99;G97  Intraoperative and postprocedural complications and disorders of nervous system, not elsewhere classified;G97 ; Intraoperative and postprocedural complications and disorders of nervous system, not elsewhere classified
G00-G99;G89-G99;G98  Other disorders of nervous system not elsewhere classified;G98 ; Other disorders of nervous system not elsewhere classified
G00-G99;G89-G99;G99  Other disorders of nervous system in diseases classified elsewhere;G99 ; Other disorders of nervous system in diseases classified elsewhere
H00-H59;H00-H05;H00  Hordeolum and chalazion;H00 ; Hordeolum and chalazion
H00-H59;H00-H05;H01  Other inflammation of eyelid;H01 ; Other inflammation of eyelid
H00-H59;H00-H05;H02  Other disorders of eyelid;H02 ; Other disorders of eyelid
H00-H59;H00-H05;H03  Disorders of eyelid in diseases classified elsewhere;H03; Disorders of eyelid in diseases classified elsewhere
H00-H59;H00-H05;H04  Disorders of lacrimal system;H04 ; Disorders of lacrimal system
H00-H59;H00-H05;H05  Disorders of orbit;H05 ; Disorders of orbit
H00-H59;H00-H05;H06  Disorders of lacrimal system and orbit in diseases classified elsewhere;H06; Disorders of lacrimal system and orbit in diseases classified elsewhere
H00-H59;H10-H11;H10  Conjunctivitis;H10 ; Conjunctivitis
H00-H59;H10-H11;H11  Other disorders of conjunctiva;H11 ; Other disorders of conjunctiva
H00-H59;H10-H11;H13  Disorders of conjunctiva in diseases classified elsewhere;H13; Disorders of conjunctiva in diseases classified elsewhere
H00-H59;H15-H22;H15  Disorders of sclera;H15 ; Disorders of sclera
H00-H59;H15-H22;H16  Keratitis;H16 ; Keratitis
H00-H59;H15-H22;H17  Corneal scars and opacities;H17 ; Corneal scars and opacities
H00-H59;H15-H22;H18  Other disorders of cornea;H18 ; Other disorders of cornea
H00-H59;H15-H22;H19  Disorders of sclera and cornea in diseases classified elsewhere;H19; Disorders of sclera and cornea in diseases classified elsewhere
H00-H59;H15-H22;H20  Iridocyclitis;H20 ; Iridocyclitis
H00-H59;H15-H22;H21  Other disorders of iris and ciliary body;H21 ; Other disorders of iris and ciliary body
H00-H59;H15-H22;H22  Disorders of iris and ciliary body in diseases classified elsewhere;H22 ; Disorders of iris and ciliary body in diseases classified elsewhere
H00-H59;H25-H28;H25  Age-related cataract;H25 ; Age-related cataract
H00-H59;H25-H28;H26  Other cataract;H26 ; Other cataract
H00-H59;H25-H28;H27  Other disorders of lens;H27 ; Other disorders of lens
H00-H59;H25-H28;H28  Cataract in diseases classified elsewhere;H28 ; Cataract in diseases classified elsewhere
H00-H59;H30-H36;H30  Chorioretinal inflammation;H30 ; Chorioretinal inflammation
H00-H59;H30-H36;H31  Other disorders of choroid;H31 ; Other disorders of choroid
H00-H59;H30-H36;H32  Chorioretinal disorders in diseases classified elsewhere;H32 ; Chorioretinal disorders in diseases classified elsewhere
H00-H59;H30-H36;H33  Retinal detachments and breaks;H33 ; Retinal detachments and breaks
H00-H59;H30-H36;H34  Retinal vascular occlusions;H34 ; Retinal vascular occlusions
H00-H59;H30-H36;H35  Other retinal disorders;H35 ; Other retinal disorders
H00-H59;H30-H36;H36  Retinal disorders in diseases classified elsewhere;H36 ; Retinal disorders in diseases classified elsewhere
H00-H59;H40-H42;H40  Glaucoma;H40 ; Glaucoma
H00-H59;H40-H42;H42  Glaucoma in diseases classified elsewhere;H42 ; Glaucoma in diseases classified elsewhere
H00-H59;H43-H44;H43  Disorders of vitreous body;H43 ; Disorders of vitreous body
H00-H59;H43-H44;H44  Disorders of globe;H44 ; Disorders of globe
H00-H59;H43-H44;H45  Disorders of vitreous body and globe in diseases classified elsewhere;H45; Disorders of vitreous body and globe in diseases classified elsewhere
H00-H59;H46-H47;H46  Optic neuritis;H46 ; Optic neuritis
H00-H59;H46-H47;H47  Other disorders of optic [2nd] nerve and visual pathways;H47 ; Other disorders of optic [2nd] nerve and visual pathways
H00-H59;H46-H47;H48  Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere;H48; Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere
H00-H59;H49-H52;H49  Paralytic strabismus;H49 ; Paralytic strabismus
H00-H59;H49-H52;H50  Other strabismus;H50 ; Other strabismus
H00-H59;H49-H52;H51  Other disorders of binocular movement;H51 ; Other disorders of binocular movement
H00-H59;H49-H52;H52  Disorders of refraction and accommodation;H52 ; Disorders of refraction and accommodation
H00-H59;H53-H54;H53  Visual disturbances;H53 ; Visual disturbances
H00-H59;H53-H54;H54  Blindness and low vision;H54 ; Blindness and low vision
H00-H59;H55-H57;H55  Nystagmus and other irregular eye movements;H55 ; Nystagmus and other irregular eye movements
H00-H59;H55-H57;H57  Other disorders of eye and adnexa;H57 ; Other disorders of eye and adnexa
H00-H59;H59-H59;H59  Intraoperative and postprocedural complications and disorders of eye and adnexa, not elsewhere classified;H59 ; Intraoperative and postprocedural complications and disorders of eye and adnexa, not elsewhere classified
H60-H95;H60-H62;H60  Otitis externa;H60 ; Otitis externa
H60-H95;H60-H62;H61  Other disorders of external ear;H61 ; Other disorders of external ear
H60-H95;H60-H62;H62  Disorders of external ear in diseases classified elsewhere;H62 ; Disorders of external ear in diseases classified elsewhere
H60-H95;H65-H75;H65  Nonsuppurative otitis media;H65 ; Nonsuppurative otitis media
H60-H95;H65-H75;H66  Suppurative and unspecified otitis media;H66 ; Suppurative and unspecified otitis media
H60-H95;H65-H75;H67  Otitis media in diseases classified elsewhere;H67 ; Otitis media in diseases classified elsewhere
H60-H95;H65-H75;H68  Eustachian salpingitis and obstruction;H68 ; Eustachian salpingitis and obstruction
H60-H95;H65-H75;H69  Other and unspecified disorders of Eustachian tube;H69 ; Other and unspecified disorders of Eustachian tube
H60-H95;H65-H75;H70  Mastoiditis and related conditions;H70 ; Mastoiditis and related conditions
H60-H95;H65-H75;H71  Cholesteatoma of middle ear;H71 ; Cholesteatoma of middle ear
H60-H95;H65-H75;H72  Perforation of tympanic membrane;H72 ; Perforation of tympanic membrane
H60-H95;H65-H75;H73  Other disorders of tympanic membrane;H73 ; Other disorders of tympanic membrane
H60-H95;H65-H75;H74  Other disorders of middle ear mastoid;H74 ; Other disorders of middle ear mastoid
H60-H95;H65-H75;H75  Other disorders of middle ear and mastoid in diseases classified elsewhere;H75 ; Other disorders of middle ear and mastoid in diseases classified elsewhere
H60-H95;H80-H83;H80  Otosclerosis;H80 ; Otosclerosis
H60-H95;H80-H83;H81  Disorders of vestibular function;H81 ; Disorders of vestibular function
H60-H95;H80-H83;H82  Vertiginous syndromes in diseases classified elsewhere;H82 ; Vertiginous syndromes in diseases classified elsewhere
H60-H95;H80-H83;H83  Other diseases of inner ear;H83 ; Other diseases of inner ear
H60-H95;H90-H94;H90  Conductive and sensorineural hearing loss;H90 ; Conductive and sensorineural hearing loss
H60-H95;H90-H94;H91  Other and unspecified hearing loss;H91 ; Other and unspecified hearing loss
H60-H95;H90-H94;H92  Otalgia and effusion of ear;H92 ; Otalgia and effusion of ear
H60-H95;H90-H94;H93  Other disorders of ear, not elsewhere classified;H93 ; Other disorders of ear, not elsewhere classified
H60-H95;H90-H94;H94  Other disorders of ear in diseases classified elsewhere;H94 ; Other disorders of ear in diseases classified elsewhere
H60-H95;H95-H95;H95  Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified;H95 ; Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified
I00-I99;I00-I02;I00  Rheumatic fever without heart involvement;I00 ; Rheumatic fever without heart involvement
I00-I99;I00-I02;I01  Rheumatic fever with heart involvement;I01 ; Rheumatic fever with heart involvement
I00-I99;I00-I02;I02  Rheumatic chorea;I02 ; Rheumatic chorea
I00-I99;I05-I09;I05  Rheumatic mitral valve diseases;I05 ; Rheumatic mitral valve diseases
I00-I99;I05-I09;I06  Rheumatic aortic valve diseases;I06 ; Rheumatic aortic valve diseases
I00-I99;I05-I09;I07  Rheumatic tricuspid valve diseases;I07 ; Rheumatic tricuspid valve diseases
I00-I99;I05-I09;I08  Multiple valve diseases;I08 ; Multiple valve diseases
I00-I99;I05-I09;I09  Other rheumatic heart diseases;I09 ; Other rheumatic heart diseases
I00-I99;I10-I16;I10  Essential (primary) hypertension;I10 ; Essential (primary) hypertension
I00-I99;I10-I16;I11  Hypertensive heart disease;I11 ; Hypertensive heart disease
I00-I99;I10-I16;I12  Hypertensive chronic kidney disease;I12 ; Hypertensive chronic kidney disease
I00-I99;I10-I16;I13  Hypertensive heart and chronic kidney disease;I13 ; Hypertensive heart and chronic kidney disease
I00-I99;I10-I16;I15  Secondary hypertension;I15 ; Secondary hypertension
I00-I99;I10-I16;I16  Hypertensive crisis;I16 ; Hypertensive crisis
I00-I99;I20-I25;I20  Angina pectoris;I20 ; Angina pectoris
I00-I99;I20-I25;I21  Acute myocardial infarction;I21 ; Acute myocardial infarction
I00-I99;I20-I25;I22  Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction;I22 ; Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction
I00-I99;I20-I25;I23  Certain current complications following ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction (within the 28 day period);I23 ; Certain current complications following ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction (within the 28 day period)
I00-I99;I20-I25;I24  Other acute ischemic heart diseases;I24 ; Other acute ischemic heart diseases
I00-I99;I20-I25;I25  Chronic ischemic heart disease;I25 ; Chronic ischemic heart disease
I00-I99;I26-I28;I26  Pulmonary embolism;I26 ; Pulmonary embolism
I00-I99;I26-I28;I27  Other pulmonary heart diseases;I27 ; Other pulmonary heart diseases
I00-I99;I26-I28;I28  Other diseases of pulmonary vessels;I28 ; Other diseases of pulmonary vessels
I00-I99;I30-I52;I30  Acute pericarditis;I30 ; Acute pericarditis
I00-I99;I30-I52;I31  Other diseases of pericardium;I31 ; Other diseases of pericardium
I00-I99;I30-I52;I32  Pericarditis in diseases classified elsewhere;I32 ; Pericarditis in diseases classified elsewhere
I00-I99;I30-I52;I33  Acute and subacute endocarditis;I33 ; Acute and subacute endocarditis
I00-I99;I30-I52;I34  Nonrheumatic mitral valve disorders;I34 ; Nonrheumatic mitral valve disorders
I00-I99;I30-I52;I35  Nonrheumatic aortic valve disorders;I35 ; Nonrheumatic aortic valve disorders
I00-I99;I30-I52;I36  Nonrheumatic tricuspid valve disorders;I36 ; Nonrheumatic tricuspid valve disorders
I00-I99;I30-I52;I37  Nonrheumatic pulmonary valve disorders;I37 ; Nonrheumatic pulmonary valve disorders
I00-I99;I30-I52;I38  Endocarditis, valve unspecified;I38 ; Endocarditis, valve unspecified
I00-I99;I30-I52;I39  Endocarditis and heart valve disorders in diseases classified elsewhere;I39 ; Endocarditis and heart valve disorders in diseases classified elsewhere
I00-I99;I30-I52;I40  Acute myocarditis;I40 ; Acute myocarditis
I00-I99;I30-I52;I41  Myocarditis in diseases classified elsewhere;I41 ; Myocarditis in diseases classified elsewhere
I00-I99;I30-I52;I42  Cardiomyopathy;I42 ; Cardiomyopathy
I00-I99;I30-I52;I43  Cardiomyopathy in diseases classified elsewhere;I43 ; Cardiomyopathy in diseases classified elsewhere
I00-I99;I30-I52;I44  Atrioventricular and left bundle-branch block;I44 ; Atrioventricular and left bundle-branch block
I00-I99;I30-I52;I45  Other conduction disorders;I45 ; Other conduction disorders
I00-I99;I30-I52;I46  Cardiac arrest;I46 ; Cardiac arrest
I00-I99;I30-I52;I47  Paroxysmal tachycardia;I47 ; Paroxysmal tachycardia
I00-I99;I30-I52;I48  Atrial fibrillation and flutter;I48 ; Atrial fibrillation and flutter
I00-I99;I30-I52;I49  Other cardiac arrhythmias;I49 ; Other cardiac arrhythmias
I00-I99;I30-I52;I50  Heart failure;I50 ; Heart failure
I00-I99;I30-I52;I51  Complications and ill-defined descriptions of heart disease;I51 ; Complications and ill-defined descriptions of heart disease
I00-I99;I30-I52;I52  Other heart disorders in diseases classified elsewhere;I52 ; Other heart disorders in diseases classified elsewhere
I00-I99;I60-I69;I60  Nontraumatic subarachnoid hemorrhage;I60 ; Nontraumatic subarachnoid hemorrhage
I00-I99;I60-I69;I61  Nontraumatic intracerebral hemorrhage;I61 ; Nontraumatic intracerebral hemorrhage
I00-I99;I60-I69;I62  Other and unspecified nontraumatic intracranial hemorrhage;I62 ; Other and unspecified nontraumatic intracranial hemorrhage
I00-I99;I60-I69;I63  Cerebral infarction;I63 ; Cerebral infarction
I00-I99;I60-I69;I64  Stroke, not specified as haemorrhage or infarction;I64; Stroke, not specified as haemorrhage or infarction
I00-I99;I60-I69;I65  Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction;I65 ; Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction
I00-I99;I60-I69;I66  Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction;I66 ; Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction
I00-I99;I60-I69;I67  Other cerebrovascular diseases;I67 ; Other cerebrovascular diseases
I00-I99;I60-I69;I68  Cerebrovascular disorders in diseases classified elsewhere;I68 ; Cerebrovascular disorders in diseases classified elsewhere
I00-I99;I60-I69;I69  Sequelae of cerebrovascular disease;I69 ; Sequelae of cerebrovascular disease
I00-I99;I70-I79;I70  Atherosclerosis;I70 ; Atherosclerosis
I00-I99;I70-I79;I71  Aortic aneurysm and dissection;I71 ; Aortic aneurysm and dissection
I00-I99;I70-I79;I72  Other aneurysm;I72 ; Other aneurysm
I00-I99;I70-I79;I73  Other peripheral vascular diseases;I73 ; Other peripheral vascular diseases
I00-I99;I70-I79;I74  Arterial embolism and thrombosis;I74 ; Arterial embolism and thrombosis
I00-I99;I70-I79;I75  Atheroembolism;I75 ; Atheroembolism
I00-I99;I70-I79;I76  Septic arterial embolism;I76 ; Septic arterial embolism
I00-I99;I70-I79;I77  Other disorders of arteries and arterioles;I77 ; Other disorders of arteries and arterioles
I00-I99;I70-I79;I78  Diseases of capillaries;I78 ; Diseases of capillaries
I00-I99;I70-I79;I79  Disorders of arteries, arterioles and capillaries in diseases classified elsewhere;I79 ; Disorders of arteries, arterioles and capillaries in diseases classified elsewhere
I00-I99;I80-I89;I80  Phlebitis and thrombophlebitis;I80 ; Phlebitis and thrombophlebitis
I00-I99;I80-I89;I81  Portal vein thrombosis;I81 ; Portal vein thrombosis
I00-I99;I80-I89;I82  Other venous embolism and thrombosis;I82 ; Other venous embolism and thrombosis
I00-I99;I80-I89;I83  Varicose veins of lower extremities;I83 ; Varicose veins of lower extremities
I00-I99;I80-I89;I84  Haemorrhoids;I84; Haemorrhoids
I00-I99;I80-I89;I85  Esophageal varices;I85 ; Esophageal varices
I00-I99;I80-I89;I86  Varicose veins of other sites;I86 ; Varicose veins of other sites
I00-I99;I80-I89;I87  Other disorders of veins;I87 ; Other disorders of veins
I00-I99;I80-I89;I88  Nonspecific lymphadenitis;I88 ; Nonspecific lymphadenitis
I00-I99;I80-I89;I89  Other noninfective disorders of lymphatic vessels and lymph nodes;I89 ; Other noninfective disorders of lymphatic vessels and lymph nodes
I00-I99;I95-I99;I95  Hypotension;I95 ; Hypotension
I00-I99;I95-I99;I96  Gangrene, not elsewhere classified;I96 ; Gangrene, not elsewhere classified
I00-I99;I95-I99;I97  Intraoperative and postprocedural complications and disorders of circulatory system, not elsewhere classified;I97 ; Intraoperative and postprocedural complications and disorders of circulatory system, not elsewhere classified
I00-I99;I95-I99;I99  Other and unspecified disorders of circulatory system;I99 ; Other and unspecified disorders of circulatory system
J00-J99;J00-J06;J00  Acute nasopharyngitis [common cold];J00 ; Acute nasopharyngitis [common cold]
J00-J99;J00-J06;J01  Acute sinusitis;J01 ; Acute sinusitis
J00-J99;J00-J06;J02  Acute pharyngitis;J02 ; Acute pharyngitis
J00-J99;J00-J06;J03  Acute tonsillitis;J03 ; Acute tonsillitis
J00-J99;J00-J06;J04  Acute laryngitis and tracheitis;J04 ; Acute laryngitis and tracheitis
J00-J99;J00-J06;J05  Acute obstructive laryngitis [croup] and epiglottitis;J05 ; Acute obstructive laryngitis [croup] and epiglottitis
J00-J99;J00-J06;J06  Acute upper respiratory infections of multiple and unspecified sites;J06 ; Acute upper respiratory infections of multiple and unspecified sites
J00-J99;J09-J18;J09  Influenza due to certain identified influenza viruses;J09 ; Influenza due to certain identified influenza viruses
J00-J99;J09-J18;J10  Influenza due to other identified influenza virus;J10 ; Influenza due to other identified influenza virus
J00-J99;J09-J18;J11  Influenza due to unidentified influenza virus;J11 ; Influenza due to unidentified influenza virus
J00-J99;J09-J18;J12  Viral pneumonia, not elsewhere classified;J12 ; Viral pneumonia, not elsewhere classified
J00-J99;J09-J18;J13  Pneumonia due to Streptococcus pneumoniae;J13 ; Pneumonia due to Streptococcus pneumoniae
J00-J99;J09-J18;J14  Pneumonia due to Hemophilus influenzae;J14 ; Pneumonia due to Hemophilus influenzae
J00-J99;J09-J18;J15  Bacterial pneumonia, not elsewhere classified;J15 ; Bacterial pneumonia, not elsewhere classified
J00-J99;J09-J18;J16  Pneumonia due to other infectious organisms, not elsewhere classified;J16 ; Pneumonia due to other infectious organisms, not elsewhere classified
J00-J99;J09-J18;J17  Pneumonia in diseases classified elsewhere;J17 ; Pneumonia in diseases classified elsewhere
J00-J99;J09-J18;J18  Pneumonia, unspecified organism;J18 ; Pneumonia, unspecified organism
J00-J99;J20-J22;J20  Acute bronchitis;J20 ; Acute bronchitis
J00-J99;J20-J22;J21  Acute bronchiolitis;J21 ; Acute bronchiolitis
J00-J99;J20-J22;J22  Unspecified acute lower respiratory infection;J22 ; Unspecified acute lower respiratory infection
J00-J99;J30-J39;J30  Vasomotor and allergic rhinitis;J30 ; Vasomotor and allergic rhinitis
J00-J99;J30-J39;J31  Chronic rhinitis, nasopharyngitis and pharyngitis;J31 ; Chronic rhinitis, nasopharyngitis and pharyngitis
J00-J99;J30-J39;J32  Chronic sinusitis;J32 ; Chronic sinusitis
J00-J99;J30-J39;J33  Nasal polyp;J33 ; Nasal polyp
J00-J99;J30-J39;J34  Other and unspecified disorders of nose and nasal sinuses;J34 ; Other and unspecified disorders of nose and nasal sinuses
J00-J99;J30-J39;J35  Chronic diseases of tonsils and adenoids;J35 ; Chronic diseases of tonsils and adenoids
J00-J99;J30-J39;J36  Peritonsillar abscess;J36 ; Peritonsillar abscess
J00-J99;J30-J39;J37  Chronic laryngitis and laryngotracheitis;J37 ; Chronic laryngitis and laryngotracheitis
J00-J99;J30-J39;J38  Diseases of vocal cords and larynx, not elsewhere classified;J38 ; Diseases of vocal cords and larynx, not elsewhere classified
J00-J99;J30-J39;J39  Other diseases of upper respiratory tract;J39 ; Other diseases of upper respiratory tract
J00-J99;J40-J47;J40  Bronchitis, not specified as acute or chronic;J40 ; Bronchitis, not specified as acute or chronic
J00-J99;J40-J47;J41  Simple and mucopurulent chronic bronchitis;J41 ; Simple and mucopurulent chronic bronchitis
J00-J99;J40-J47;J42  Unspecified chronic bronchitis;J42 ; Unspecified chronic bronchitis
J00-J99;J40-J47;J43  Emphysema;J43 ; Emphysema
J00-J99;J40-J47;J44  Other chronic obstructive pulmonary disease;J44 ; Other chronic obstructive pulmonary disease
J00-J99;J40-J47;J45  Asthma;J45 ; Asthma
J00-J99;J40-J47;J46  Status asthmaticus;J46; Status asthmaticus
J00-J99;J40-J47;J47  Bronchiectasis;J47 ; Bronchiectasis
J00-J99;J60-J70;J60  Coalworker's pneumoconiosis;J60 ; Coalworker's pneumoconiosis
J00-J99;J60-J70;J61  Pneumoconiosis due to asbestos and other mineral fibers;J61 ; Pneumoconiosis due to asbestos and other mineral fibers
J00-J99;J60-J70;J62  Pneumoconiosis due to dust containing silica;J62 ; Pneumoconiosis due to dust containing silica
J00-J99;J60-J70;J63  Pneumoconiosis due to other inorganic dusts;J63 ; Pneumoconiosis due to other inorganic dusts
J00-J99;J60-J70;J64  Unspecified pneumoconiosis;J64 ; Unspecified pneumoconiosis
